Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged
mruby/mruby,open,4129,f7614c33fe74a1fcf234965dedcda303ce202bbd,lib/mruby/gem.rb,modified,10,2,udzura,2018-09-25T13:05:02Z,2018-09-25T14:58:37Z,NA,NA
mruby/mruby,open,4129,62990a821f14fea6e9cd4325290cdf1f5afcb2f9,mrbgems/full-core.gembox,modified,1,4,udzura,2018-09-25T13:05:02Z,2018-09-25T14:58:37Z,NA,NA
mruby/mruby,open,4129,ae911a49969baadab7856ed2a27ed9cfac0803ab,mrbgems/mruby-print/mrbgem.rake,modified,1,0,udzura,2018-09-25T13:05:02Z,2018-09-25T14:58:37Z,NA,NA
mruby/mruby,open,4125,e6ed6c09200e81699da01d81199b907d776c1a84,include/mrbconf.h,modified,3,0,dearblue,2018-09-22T08:26:15Z,2018-09-22T08:26:15Z,NA,NA
mruby/mruby,open,4125,7a5534f2b85072a46ae804e188607c453c97f5b1,mrbgems/mruby-compiler/core/parse.y,modified,130,13,dearblue,2018-09-22T08:26:15Z,2018-09-22T08:26:15Z,NA,NA
mruby/mruby,open,4125,19612e74d02b5c404963ca13af831990adc7af9d,mrbgems/mruby-complex/mrbgem.rake,added,10,0,dearblue,2018-09-22T08:26:15Z,2018-09-22T08:26:15Z,NA,NA
mruby/mruby,open,4125,266c00c363ea4c67af8aed066fefd90cb04f0713,mrbgems/mruby-complex/mrblib/complex.rb,added,168,0,dearblue,2018-09-22T08:26:15Z,2018-09-22T08:26:15Z,NA,NA
mruby/mruby,open,4125,93f5b601c28c040b18ea3d3e4f610a0f0dbae5ec,mrbgems/mruby-rational/mrbgem.rake,added,9,0,dearblue,2018-09-22T08:26:15Z,2018-09-22T08:26:15Z,NA,NA
mruby/mruby,open,4125,7d5b87362ff102f02060ba983f3e5f8203e4a780,mrbgems/mruby-rational/mrblib/rational.rb,added,102,0,dearblue,2018-09-22T08:26:15Z,2018-09-22T08:26:15Z,NA,NA
mruby/mruby,open,4078,a8d33c7393232b2ab6cfab878e37d3d82af1bd4d,Rakefile,modified,2,0,ukrainskiysergey,2018-08-06T09:10:51Z,2018-09-20T13:14:34Z,NA,NA
mruby/mruby,open,4078,cea23ded73425d2ae1a57e61bdf586c94a127d7e,build_config.rb,modified,2,0,ukrainskiysergey,2018-08-06T09:10:51Z,2018-09-20T13:14:34Z,NA,NA
mruby/mruby,open,4078,351c297231f9df0616947f94e34e78bcb479a445,include/mruby/presym.h,added,12,0,ukrainskiysergey,2018-08-06T09:10:51Z,2018-09-20T13:14:34Z,NA,NA
mruby/mruby,open,4078,065423c6c11afb5300ed152a5ad6f989efc98011,lib/mruby/symbol_finder.rb,added,108,0,ukrainskiysergey,2018-08-06T09:10:51Z,2018-09-20T13:14:34Z,NA,NA
mruby/mruby,open,4078,95876e8900c7ca3a90f31b5f6e177833ab795d93,presym.key,added,631,0,ukrainskiysergey,2018-08-06T09:10:51Z,2018-09-20T13:14:34Z,NA,NA
mruby/mruby,open,4078,9eb792fa7aff71f3f295acda18de9bf2657c5944,src/presym.c,added,1231,0,ukrainskiysergey,2018-08-06T09:10:51Z,2018-09-20T13:14:34Z,NA,NA
mruby/mruby,open,4078,96cad2af80e76f39bbdb75e26a205a17197319db,src/symbol.c,modified,82,7,ukrainskiysergey,2018-08-06T09:10:51Z,2018-09-20T13:14:34Z,NA,NA
mruby/mruby,open,4078,b3655c4c5e5133ac3e8826813ca04c994a3a6760,tasks/presym.rake,added,29,0,ukrainskiysergey,2018-08-06T09:10:51Z,2018-09-20T13:14:34Z,NA,NA
mruby/mruby,open,4076,fc986dd68dd404b3c3a13c8051a6d45597c00772,appveyor_config.rb,modified,27,0,yurie,2018-08-04T16:00:04Z,2018-08-06T12:59:29Z,NA,NA
mruby/mruby,open,4076,4179592f2e493d958f9f116aa41ec5c4c98466bf,include/mrbconf.h,modified,1,0,yurie,2018-08-04T16:00:04Z,2018-08-06T12:59:29Z,NA,NA
mruby/mruby,open,4076,8aa069e2e7f255b2c41e2c416169196c13deb913,include/mruby/id.h,added,419,0,yurie,2018-08-04T16:00:04Z,2018-08-06T12:59:29Z,NA,NA
mruby/mruby,open,4076,7c912fff1d7ed2a96a05c247aeb564f271fef62e,include/mruby/value.h,modified,6,0,yurie,2018-08-04T16:00:04Z,2018-08-06T12:59:29Z,NA,NA
mruby/mruby,open,4076,f3b12f57a1e8e9eff20f62fa5f43bc5cd2c5fa95,mrbgems/mruby-symbol-ext/src/symbol.c,modified,7,1,yurie,2018-08-04T16:00:04Z,2018-08-06T12:59:29Z,NA,NA
mruby/mruby,open,4076,90fff5f4b2a57fd340867010939720a2d97e257e,src/builtin_symbols.h,added,493,0,yurie,2018-08-04T16:00:04Z,2018-08-06T12:59:29Z,NA,NA
mruby/mruby,open,4076,95e57561dec20b5316839335cc64e5198d5e9ba5,src/symbol.c,modified,56,2,yurie,2018-08-04T16:00:04Z,2018-08-06T12:59:29Z,NA,NA
mruby/mruby,open,4076,5ff50773df45a473b6a7bc9b7adfff5869dd15b0,travis_config.rb,modified,29,0,yurie,2018-08-04T16:00:04Z,2018-08-06T12:59:29Z,NA,NA
mruby/mruby,open,4065,8cc814d5b1aade628e5604f7eb2ed761be469390,include/mrbconf.h,modified,3,0,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,f1c786c58f5dfd38e992d5d5547c2262d847f3d3,include/mruby.h,modified,96,23,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,8c8c468fb14491afc8f9fa826bcefabf6dbbc652,mrbgems/mruby-struct/src/struct.c,modified,1,1,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,024f945a62d7e95dce1a0f0557289ac5263dfd86,mrbgems/mruby-symbol-ext/src/symbol.c,modified,129,3,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,b2d81379ff5d73518837d5a63430417ec73c51cf,src/class.c,modified,38,67,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,0a7fb6414ed0f5143375f977f1bf951619112457,src/etc.c,modified,1,1,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,0b1da61009e92d2d198ae821430a85fe5114b08b,src/kernel.c,modified,1,1,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,7cc9c4a653fb2236584373c4802300bd73f85c13,src/object.c,modified,15,18,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,a38d48acfe9865f6035149a1fb1eac87dc973932,src/symbol.c,modified,12,0,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,768740538872472a468b8c12cba3b0e38aadc888,src/variable.c,modified,4,4,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4065,5b9f3b051662ce7e42b2f01abdaa51d6f18bf694,src/vm.c,modified,1,6,dearblue,2018-07-04T11:35:32Z,2018-07-20T11:43:20Z,NA,NA
mruby/mruby,open,4034,86c635df70b3876140c262c506f84539f9b8cf5f,mrbgems/mruby-struct/mrblib/struct.rb,modified,5,7,take-cheeze,2018-06-04T02:09:43Z,2018-06-04T10:11:26Z,NA,NA
mruby/mruby,open,4034,bc9a2a4929a9bcfbfce345c068697534eaaaaab9,mrblib/array.rb,modified,5,7,take-cheeze,2018-06-04T02:09:43Z,2018-06-04T10:11:26Z,NA,NA
mruby/mruby,open,4034,6fcbba173bbc38df49c25cc6dbc5bf05094df673,mrblib/hash.rb,modified,5,7,take-cheeze,2018-06-04T02:09:43Z,2018-06-04T10:11:26Z,NA,NA
mruby/mruby,open,4034,3fb324908d08ecba3e5ff02cef5b705a8f332f10,mrblib/kernel.rb,modified,1,1,take-cheeze,2018-06-04T02:09:43Z,2018-06-04T10:11:26Z,NA,NA
mruby/mruby,open,4024,fa8a32ee72b525a371df235d2e1767f0eaba769d,src/proc.c,modified,5,1,i110,2018-05-14T10:34:23Z,2018-05-14T13:44:58Z,NA,NA
