Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged,,
DHBW-Projekt/BeePublished,closed,307,74223699900186b2a38a1fc85da24c63d5f1b21a,app/Test/Case/Controller/CmsConfigurationsControllerTest.php,removed,0,109,PatrickZamzow,2012-02-02 11:41:40,2012-02-02 11:41:40,2012-02-02 11:44:44,2012-02-02 11:44:44,,
DHBW-Projekt/BeePublished,closed,307,d8fd7e51f29d8c4dd2b6325507e29199d1beecc7,app/Test/Case/Controller/Component/CMSPluginTest.php,removed,0,39,PatrickZamzow,2012-02-02 11:41:40,2012-02-02 11:41:40,2012-02-02 11:44:44,2012-02-02 11:44:44,,
DHBW-Projekt/BeePublished,closed,307,3208345d7a47b6faf1f14b29859fc8f6ff13d378,app/Test/Case/Controller/ContainersTest.php,removed,0,64,PatrickZamzow,2012-02-02 11:41:40,2012-02-02 11:41:40,2012-02-02 11:44:44,2012-02-02 11:44:44,,
DHBW-Projekt/BeePublished,closed,307,510ff15b669c6c40147beb8a39774b832c3dabed,app/Test/Case/Controller/ContentsControllerTest.php,removed,0,64,PatrickZamzow,2012-02-02 11:41:40,2012-02-02 11:41:40,2012-02-02 11:44:44,2012-02-02 11:44:44,,
DHBW-Projekt/BeePublished,closed,148,f868ff6aa60c5cf54baf4bc3e2a183dc9739d820,app/Test/Case/Model/EmailTemplateTest.php,added,39,0,AnneWendt,2012-01-18 19:02:52,2012-01-18 19:02:52,2012-01-18 21:12:02,2012-01-18 21:12:02,,
DHBW-Projekt/BeePublished,closed,148,8cea7d5c78eadfe0a4f7926bac05eb2a740a0f3e,app/Test/Fixture/EmailTemplateFixture.php,added,37,0,AnneWendt,2012-01-18 19:02:52,2012-01-18 19:02:52,2012-01-18 21:12:02,2012-01-18 21:12:02,,
DHBW-Projekt/BeePublished,closed,134,34b19bf325fed43e1c6bbf2f09640d0679880f91,app/Test/Case/Model/NewsblogTitleTest.php,removed,0,39,SebastianHaase,2012-01-16 13:37:02,2012-01-16 13:37:02,2012-01-16 19:49:31,2012-01-16 19:49:31,,
DHBW-Projekt/BeePublished,closed,134,be9c02b79d87deae6c637b02f71c888b7baf4a58,app/Test/Fixture/NewsblogTitleFixture.php,removed,0,35,SebastianHaase,2012-01-16 13:37:02,2012-01-16 13:37:02,2012-01-16 19:49:31,2012-01-16 19:49:31,,
DHBW-Projekt/BeePublished,closed,132,34b19bf325fed43e1c6bbf2f09640d0679880f91,app/Test/Case/Model/NewsblogTitleTest.php,added,39,0,cevou,2012-01-15 22:38:54,2012-01-15 22:38:54,2012-01-16 08:34:53,2012-01-16 08:34:53,,
DHBW-Projekt/BeePublished,closed,132,be9c02b79d87deae6c637b02f71c888b7baf4a58,app/Test/Fixture/NewsblogTitleFixture.php,added,35,0,cevou,2012-01-15 22:38:54,2012-01-15 22:38:54,2012-01-16 08:34:53,2012-01-16 08:34:53,,
