Repository,User,Frequency,,
andresriancho_w3af.csv,13rac1,1
andresriancho_w3af.csv,3rdDegree,1
andresriancho_w3af.csv,Ajeet-Yadav,1
andresriancho_w3af.csv,alener,3
andresriancho_w3af.csv,alexpantyukhin,1
andresriancho_w3af.csv,amuntner,2
andresriancho_w3af.csv,andersonDadario,1
andresriancho_w3af.csv,andresriancho,1
andresriancho_w3af.csv,artem-smotrakov,12
andresriancho_w3af.csv,atracy,1
andresriancho_w3af.csv,attwad,2
andresriancho_w3af.csv,AverageS,1
andresriancho_w3af.csv,bheesham,1
andresriancho_w3af.csv,bkirk00,1
andresriancho_w3af.csv,breakthesec,2
andresriancho_w3af.csv,buglloc,1
andresriancho_w3af.csv,cclauss,1
andresriancho_w3af.csv,chadduffin,2
andresriancho_w3af.csv,codychamberlain,4
andresriancho_w3af.csv,crystalstorm,1
andresriancho_w3af.csv,CustomBread,1
andresriancho_w3af.csv,dav009,1
andresriancho_w3af.csv,DePierre,1
andresriancho_w3af.csv,ecneladis,1
andresriancho_w3af.csv,ejcx,1
andresriancho_w3af.csv,elcodigok,1
andresriancho_w3af.csv,enricostano,1
andresriancho_w3af.csv,evantei,3
andresriancho_w3af.csv,everping,1
andresriancho_w3af.csv,felipenovais,1
andresriancho_w3af.csv,floyd-fuh,2
andresriancho_w3af.csv,foobarmonk,2
andresriancho_w3af.csv,ghost,3
andresriancho_w3af.csv,glira,2
andresriancho_w3af.csv,gpotter2,1
andresriancho_w3af.csv,Gxsghsn,4
andresriancho_w3af.csv,hahn,1
andresriancho_w3af.csv,hillstonenet-interns-bj,1
andresriancho_w3af.csv,ilyaglow,3
andresriancho_w3af.csv,inkz,3
andresriancho_w3af.csv,jarrodcoulter,2
andresriancho_w3af.csv,jboots,1
andresriancho_w3af.csv,jcockhren,1
andresriancho_w3af.csv,jjconti,1
andresriancho_w3af.csv,jrogosky,1
andresriancho_w3af.csv,kalzoo,1
andresriancho_w3af.csv,knowlet,2
andresriancho_w3af.csv,kravietz,2
andresriancho_w3af.csv,kroosec,1
andresriancho_w3af.csv,kyprizel,2
andresriancho_w3af.csv,lambokini,1
andresriancho_w3af.csv,lekster,6
andresriancho_w3af.csv,linerd0196,2
andresriancho_w3af.csv,LocutusOfBorg,1
andresriancho_w3af.csv,m0sth8,2
andresriancho_w3af.csv,majormoses,1
andresriancho_w3af.csv,maniqui,3
andresriancho_w3af.csv,matthew9012,2
andresriancho_w3af.csv,MatthiasLittmann,1
andresriancho_w3af.csv,mattjbray,1
andresriancho_w3af.csv,nikaiw,1
andresriancho_w3af.csv,nixwizard,7
andresriancho_w3af.csv,NULL,3
andresriancho_w3af.csv,oguzhantopgul,2
andresriancho_w3af.csv,onizenso,2
andresriancho_w3af.csv,OwenTuz,5
andresriancho_w3af.csv,oxdef,2
andresriancho_w3af.csv,paralax,5
andresriancho_w3af.csv,pkhadka56,1
andresriancho_w3af.csv,plizonczyk,2
andresriancho_w3af.csv,pvdl,13
andresriancho_w3af.csv,qnrq,10
andresriancho_w3af.csv,radhakrishnak,1
andresriancho_w3af.csv,raphael-riel,1
andresriancho_w3af.csv,relaxedricky,1
andresriancho_w3af.csv,rhabacker,1
andresriancho_w3af.csv,righettod,2
andresriancho_w3af.csv,sboschman,1
andresriancho_w3af.csv,skoval00,1
andresriancho_w3af.csv,ST2Labs,1
andresriancho_w3af.csv,TomStageDK,3
andresriancho_w3af.csv,tvelazquez,2
andresriancho_w3af.csv,vectorsigma,1
andresriancho_w3af.csv,vinnytroia,1
andresriancho_w3af.csv,vulnersCom,2
andresriancho_w3af.csv,xexes,1
andresriancho_w3af.csv,yvonneKim,2
coala-analyzer_coala.csv,0110G,2
coala-analyzer_coala.csv,44rdvark,2
coala-analyzer_coala.csv,aaqaishtyaq,1
coala-analyzer_coala.csv,aashraybhandar1,3
coala-analyzer_coala.csv,aashutoshrathi,2
coala-analyzer_coala.csv,aasiya13,1
coala-analyzer_coala.csv,aastha980,1
coala-analyzer_coala.csv,abaganwalydia,2
coala-analyzer_coala.csv,AbdealiJK,3
coala-analyzer_coala.csv,acashmkj,4
coala-analyzer_coala.csv,adamgrieger,1
coala-analyzer_coala.csv,ADDARSH-SRIVASTAVA,1
coala-analyzer_coala.csv,adeora7,2
coala-analyzer_coala.csv,adhikasp,21
coala-analyzer_coala.csv,adi23arora,1
coala-analyzer_coala.csv,AditiKatiyar,1
coala-analyzer_coala.csv,adtac,11
coala-analyzer_coala.csv,affanv14,4
coala-analyzer_coala.csv,agrawalarpit14,3
coala-analyzer_coala.csv,AGZ98,1
coala-analyzer_coala.csv,AGZain,1
coala-analyzer_coala.csv,AhmedKamal1432,2
coala-analyzer_coala.csv,akatrevorjay,1
