Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged,,
olga-jane/prizm,closed,946,dadbd8b64e71d57a03843db09735bad77f28b71d,src/UnitTests/Forms/Spool/SaveSpoolCommandTest.cs,modified,1,1,AleksMorozova,2015-01-20 08:20:00,2015-01-20 08:20:00,2015-01-20 10:00:44,2015-01-20 10:00:44,,
olga-jane/prizm,closed,943,453f3c91a12f6d0ec1001eb6693db85689925957,src/UnitTests/Forms/PrizmMainForm.cs,modified,5,1,qlynn,2015-01-19 16:59:28,2015-01-19 16:59:28,2015-01-19 17:01:12,2015-01-19 17:01:12,,
olga-jane/prizm,closed,908,41d75b042ef757c9ad71508601b9efd11343bcad,src/UnitTests/Forms/PipeMill/NewEdit/MillPipeNewEditCommandTest.cs,modified,1,1,NA,2015-01-16 08:30:50,2015-01-16 08:30:50,2015-01-17 09:17:07,2015-01-17 09:17:07,,
olga-jane/prizm,closed,908,e23131cee684f329e059e41c12516a58c1363a7e,src/UnitTests/Forms/Settings/SaveSettingsCommandTest.cs,modified,1,1,NA,2015-01-16 08:30:50,2015-01-16 08:30:50,2015-01-17 09:17:07,2015-01-17 09:17:07,,
olga-jane/prizm,closed,894,8b842b9256f801e4cb8480701f53466f0c25982a,src/UnitTests/Forms/Spool/SaveSpoolCommandTest.cs,modified,0,1,NA,2015-01-14 16:26:15,2015-01-14 16:26:15,2015-01-15 11:50:10,2015-01-15 11:50:10,,
olga-jane/prizm,closed,855,5d3245d65c77f6f7dcbb87bc5dbc4fd3c9068b2f,src/PrizmMainProject/Forms/Parts/Inspection/SaveAndClearTestResultsCommand.cs,modified,5,3,NA,2015-01-12 17:58:12,2015-01-12 17:58:12,2015-01-13 12:09:03,2015-01-13 12:09:03,,
olga-jane/prizm,closed,855,7c74e25dcd68c72c68cb4c4b2db42b69e294f5eb,src/PrizmMainProject/Forms/Parts/Inspection/SaveInspectionTestResultsCommand.cs,modified,4,1,NA,2015-01-12 17:58:12,2015-01-12 17:58:12,2015-01-13 12:09:03,2015-01-13 12:09:03,,
olga-jane/prizm,closed,847,28361ddda454783621efc9ea9ecc9442e018ef67,src/UnitTests/Synch/SerializableEntities/HeatObjectTest.cs,added,55,0,NA,2015-01-12 13:18:06,2015-01-12 13:18:06,2015-01-13 11:20:41,2015-01-13 11:20:41,,
olga-jane/prizm,closed,847,4db39fe0464deea8ae7824d87fc1cb5beefaf91c,src/UnitTests/Synch/SerializableEntities/PermissionObjectTest.cs,added,53,0,NA,2015-01-12 13:18:06,2015-01-12 13:18:06,2015-01-13 11:20:41,2015-01-13 11:20:41,,
olga-jane/prizm,closed,847,0abc561e9f7124d7d1556bf2538f6302802887df,src/UnitTests/Synch/SerializableEntities/PipeObjectTest.cs,added,80,0,NA,2015-01-12 13:18:06,2015-01-12 13:18:06,2015-01-13 11:20:41,2015-01-13 11:20:41,,
olga-jane/prizm,closed,847,0ffabc110587abc6cb4cfede33fd1f5b3be91b39,src/UnitTests/Synch/SerializableEntities/PlateManufacturerObjectTest.cs,added,52,0,NA,2015-01-12 13:18:06,2015-01-12 13:18:06,2015-01-13 11:20:41,2015-01-13 11:20:41,,
olga-jane/prizm,closed,847,04b16033c209e50a055a713507f2c0477558a88c,src/UnitTests/Synch/SerializableEntities/PlateObjectTest.cs,added,57,0,NA,2015-01-12 13:18:06,2015-01-12 13:18:06,2015-01-13 11:20:41,2015-01-13 11:20:41,,
olga-jane/prizm,closed,847,329eea930b43e9730bd63c6eff50367402cf2106,src/UnitTests/Synch/SerializableEntities/ProjectObjectTest.cs,added,72,0,NA,2015-01-12 13:18:06,2015-01-12 13:18:06,2015-01-13 11:20:41,2015-01-13 11:20:41,,
olga-jane/prizm,closed,847,53a62a0c0ee142e1f4bc9972fa5d3f1a13952355,src/UnitTests/Synch/SerializableEntities/PurchaseOrderObjectTest.cs,added,54,0,NA,2015-01-12 13:18:06,2015-01-12 13:18:06,2015-01-13 11:20:41,2015-01-13 11:20:41,,
olga-jane/prizm,closed,847,d6b6c11a1323f07eedb87f64dc0652a7f1a136d6,src/UnitTests/Synch/SerializableEntities/RailcarObjectTest.cs,added,60,0,NA,2015-01-12 13:18:06,2015-01-12 13:18:06,2015-01-13 11:20:41,2015-01-13 11:20:41,,
olga-jane/prizm,closed,846,228b451ee94c53eb910b1344893fede5adaf548d,src/UnitTests/MainChildDocumentsTest.cs,modified,27,0,NA,2015-01-12 13:08:11,2015-01-12 13:08:11,2015-01-14 17:19:30,2015-01-14 17:19:30,,
olga-jane/prizm,closed,823,3f839246e7df321ca9e076819459bfe80f69e419,src/PrizmMainProject/Forms/Parts/Inspection/SaveAndClearTestResultsCommand.cs,modified,1,2,NA,2015-01-09 16:11:03,2015-01-09 16:11:03,2015-01-11 20:13:25,2015-01-11 20:13:25,,
olga-jane/prizm,closed,823,5c49a17496e991e91d43864a230fd862daf45a5d,src/PrizmMainProject/Forms/Parts/Inspection/SaveInspectionTestResultsCommand.cs,modified,4,2,NA,2015-01-09 16:11:03,2015-01-09 16:11:03,2015-01-11 20:13:25,2015-01-11 20:13:25,,
olga-jane/prizm,closed,821,0d5a68b0039409de450945da9470ce80f21ef1ac,src/UnitTests/UnitTests.csproj,modified,5,4,NA,2015-01-09 16:00:58,2015-01-09 16:00:58,2015-01-10 13:43:56,2015-01-10 13:43:56,,
olga-jane/prizm,closed,812,2882fac34d8ef48f1c6dcfe135f10c6c727085fc,src/UnitTests/Commands/CommandInfoTest.cs,modified,2,2,NA,2015-01-08 16:47:55,2015-01-08 16:47:55,2015-01-08 16:54:26,NA,,
olga-jane/prizm,closed,812,eb617d3101f9f6203116d47b8a945da6385ac18e,src/UnitTests/Forms/ExternalFile/AddExternalFileTest.cs,modified,2,2,NA,2015-01-08 16:47:55,2015-01-08 16:47:55,2015-01-08 16:54:26,NA,,
olga-jane/prizm,closed,812,8a78fd0b955748d38739b251ce4dbaa257eb61c8,src/UnitTests/Forms/PipeMill/Search/MillPipeSearchCommandTest.cs,modified,5,6,NA,2015-01-08 16:47:55,2015-01-08 16:47:55,2015-01-08 16:54:26,NA,,
