Repository,User,Frequency,,
BOINC_boinc.csv,aaronpuchert,2
BOINC_boinc.csv,adamradocz,2
BOINC_boinc.csv,AenBleidd,95
BOINC_boinc.csv,Ageless93,2
BOINC_boinc.csv,aggroskater,3
BOINC_boinc.csv,alexander255,1
BOINC_boinc.csv,AndCycle,3
BOINC_boinc.csv,armstrdj,9
BOINC_boinc.csv,bema-aei,13
BOINC_boinc.csv,BenjiWiebe,1
BOINC_boinc.csv,blackleg,2
BOINC_boinc.csv,brevilo,24
BOINC_boinc.csv,BryanQuigley,2
BOINC_boinc.csv,CharlieFenton,38
BOINC_boinc.csv,chausner,2
BOINC_boinc.csv,ChristianBeer,97
BOINC_boinc.csv,Claggy3,1
BOINC_boinc.csv,daissi,1
BOINC_boinc.csv,davidekim,2
BOINC_boinc.csv,davidfcalle,1
BOINC_boinc.csv,davidpanderson,123
BOINC_boinc.csv,denravonska,2
BOINC_boinc.csv,DiablosOffens,1
BOINC_boinc.csv,dimhotepus,1
BOINC_boinc.csv,drshawnkwang,205
BOINC_boinc.csv,entibasse,1
BOINC_boinc.csv,EvaSDK,3
BOINC_boinc.csv,ffontaine,2
BOINC_boinc.csv,firone,1
BOINC_boinc.csv,formab,1
BOINC_boinc.csv,funkydude,1
BOINC_boinc.csv,gchilders,1
BOINC_boinc.csv,GITNE,15
BOINC_boinc.csv,grctest,4
BOINC_boinc.csv,Holger-Will,1
BOINC_boinc.csv,iamtheghostlove,1
BOINC_boinc.csv,informatorius,1
BOINC_boinc.csv,JamesMolson,1
BOINC_boinc.csv,JasonGroothuis,1
BOINC_boinc.csv,jengelh,2
BOINC_boinc.csv,jeremyhansen,1
BOINC_boinc.csv,jkutner,1
BOINC_boinc.csv,jokerdm,1
BOINC_boinc.csv,JuhaSointusalo,19
BOINC_boinc.csv,jusavard,1
BOINC_boinc.csv,kyrsjo,1
BOINC_boinc.csv,lfield,15
BOINC_boinc.csv,LocutusOfBorg,4
BOINC_boinc.csv,m-ad,1
BOINC_boinc.csv,marius311,11
BOINC_boinc.csv,mdspann,1
BOINC_boinc.csv,mgorny,1
BOINC_boinc.csv,Michael-DHEP,1
BOINC_boinc.csv,N30dG,1
BOINC_boinc.csv,nikolasgianna,13
BOINC_boinc.csv,NULL,10
BOINC_boinc.csv,obsproth,1
BOINC_boinc.csv,Pablohn26,1
BOINC_boinc.csv,Peppernrino,1
BOINC_boinc.csv,pluskal,1
BOINC_boinc.csv,progger,6
BOINC_boinc.csv,RadicalErin,1
BOINC_boinc.csv,RichardHaselgrove,11
BOINC_boinc.csv,romw,2
BOINC_boinc.csv,ryd994,1
BOINC_boinc.csv,SamsonovAnton,4
BOINC_boinc.csv,seippel,1
BOINC_boinc.csv,serval2412,5
BOINC_boinc.csv,sirzooro,1
BOINC_boinc.csv,smoe,2
BOINC_boinc.csv,TheAspens,25
BOINC_boinc.csv,thirschbuechler,2
BOINC_boinc.csv,timtheisen,3
BOINC_boinc.csv,tmannerm,2
BOINC_boinc.csv,Uplinger,4
BOINC_boinc.csv,UweBeckert,4
BOINC_boinc.csv,versat,1
BOINC_boinc.csv,vorot93,2
BOINC_boinc.csv,war59312,1
BOINC_boinc.csv,whs,3
BOINC_boinc.csv,wmwong,1
BOINC_boinc.csv,xupiter,1
BVLC_caffe.csv,17cspence,1
BVLC_caffe.csv,1duo,1
BVLC_caffe.csv,2017develper,1
BVLC_caffe.csv,5kg,2
