Repository,User,Frequency,,
cachethq_Cachet.csv,84564221,1
cachethq_Cachet.csv,abhimanyu003,5
cachethq_Cachet.csv,abinoda,1
cachethq_Cachet.csv,abishekrsrikaanth,1
cachethq_Cachet.csv,adamlc,1
cachethq_Cachet.csv,adammbalogh,3
cachethq_Cachet.csv,AdenFraser,1
cachethq_Cachet.csv,AdrienPoupa,1
cachethq_Cachet.csv,agilmore,3
cachethq_Cachet.csv,ajtrichards,2
cachethq_Cachet.csv,alexstojda,1
cachethq_Cachet.csv,alexxwiz,1
cachethq_Cachet.csv,ally104,1
cachethq_Cachet.csv,amondnet,2
cachethq_Cachet.csv,anarcat,4
cachethq_Cachet.csv,andrewgoktepe,1
cachethq_Cachet.csv,andrewluo1,1
cachethq_Cachet.csv,andreyev,2
cachethq_Cachet.csv,andygrunwald,1
cachethq_Cachet.csv,anlutro,3
cachethq_Cachet.csv,anthonybocci,10
cachethq_Cachet.csv,AntoineAugusti,6
cachethq_Cachet.csv,AntonioKL,2
cachethq_Cachet.csv,aplhk,1
cachethq_Cachet.csv,ATLJLawrie,2
cachethq_Cachet.csv,awjudd,1
cachethq_Cachet.csv,axilleas,1
cachethq_Cachet.csv,BaileyJM02,1
cachethq_Cachet.csv,bands,1
cachethq_Cachet.csv,bashou,1
cachethq_Cachet.csv,BenjaminPaap,1
cachethq_Cachet.csv,benwa,1
cachethq_Cachet.csv,berlic,1
cachethq_Cachet.csv,billmn,23
cachethq_Cachet.csv,bimlendu,1
cachethq_Cachet.csv,blaskovicz,1
cachethq_Cachet.csv,bmsauer,1
cachethq_Cachet.csv,bnahin,2
cachethq_Cachet.csv,bonfire-dev,1
cachethq_Cachet.csv,brendanbenke,1
cachethq_Cachet.csv,bretterer,1
cachethq_Cachet.csv,bruskiza,1
cachethq_Cachet.csv,Bvz2001,1
cachethq_Cachet.csv,byxorna,2
cachethq_Cachet.csv,CachetBot,34
cachethq_Cachet.csv,carusogabriel,1
cachethq_Cachet.csv,chaseconey,5
cachethq_Cachet.csv,clbn,1
cachethq_Cachet.csv,clesauln,3
cachethq_Cachet.csv,codylewis,1
cachethq_Cachet.csv,ConnorVG,11
cachethq_Cachet.csv,coreation,1
cachethq_Cachet.csv,coupej,1
cachethq_Cachet.csv,c-rack,1
cachethq_Cachet.csv,craigballinger,1
cachethq_Cachet.csv,Crash--,6
cachethq_Cachet.csv,cwang22,1
cachethq_Cachet.csv,Daniel15,1
cachethq_Cachet.csv,DanielRuf,2
cachethq_Cachet.csv,danijelk,2
cachethq_Cachet.csv,darkpixel,1
cachethq_Cachet.csv,DavidBrockway,1
cachethq_Cachet.csv,davidgiraldo77,1
cachethq_Cachet.csv,demlasjr,8
cachethq_Cachet.csv,dependabot[bot],60
cachethq_Cachet.csv,desavil,1
cachethq_Cachet.csv,dhruvaljain,1
cachethq_Cachet.csv,Diogo-Ferreira,2
cachethq_Cachet.csv,DivineOmega,1
